Store ID,Uptime Last Hour (minutes),Downtime Last Hour (minutes),Uptime Last Day (hours),Downtime Last Day (hours),Uptime Last Week (hours),Downtime Last Week (hours)
2126569572325536294,0.0,60,17.5,0.0,17.5,150.5
15594282037189158,0.0,60,15.0,0.0,15.0,153.0
826572836529302826,0.0,60,18.5,0.0,18.5,149.5
6137005590618105643,0.0,60,5.0,0.0,5.0,163.0
5116546631172292398,0.0,60,17.5,0.0,17.5,150.5
9000355033602264623,0.0,60,18.5,0.0,18.5,149.5
4912649417450192176,0.0,60,5.0,0.0,5.0,163.0
3859004054456340285,0.0,60,17.5,0.0,17.5,150.5
6041947650055882306,0.0,60,5.0,0.0,5.0,163.0
4099354590371662660,0.0,60,18.5,0.0,18.5,149.5
2062343054020023628,0.0,60,17.5,0.0,17.5,150.5
7111112595245051990,0.0,60,7.5,0.0,7.5,160.5
3585657517109439062,0.0,60,21.5,0.0,21.5,146.5
7543540966536434265,0.0,60,17.5,0.0,17.5,150.5
7592159121925764709,0.0,60,17.5,0.0,17.5,150.5
6826694888796902502,0.0,60,17.5,0.0,17.5,150.5
3109175233871883374,0.0,60,17.5,0.0,17.5,150.5
8083837430436711797,0.0,60,18.5,0.0,18.5,149.5
8464894420158053496,0.0,60,17.5,0.0,17.5,150.5
6142556542410065530,0.0,60,21.5,0.0,21.5,146.5
7764169820811597185,0.0,60,17.5,0.0,17.5,150.5
218837831150362498,0.0,60,17.5,0.0,17.5,150.5
7231428019529490307,0.0,60,7.5,0.0,7.5,160.5
2237011952430139780,0.0,60,17.5,0.0,17.5,150.5
8549361458818026633,0.0,60,17.5,0.0,17.5,150.5
7994228529250192536,0.0,60,17.5,0.0,17.5,150.5
1858587028139759265,0.0,60,17.5,0.0,17.5,150.5
7490098263067409828,0.0,60,17.5,0.0,17.5,150.5
2927341459859454630,0.0,60,21.5,0.0,21.5,146.5
1821311607480479403,0.0,60,16.0,0.0,16.0,152.0
5759984956833975469,0.0,60,17.5,0.0,17.5,150.5
8491937865468591547,0.0,60,17.5,0.0,17.5,150.5
2258111763364276424,0.0,60,17.5,0.0,17.5,150.5
1248084586349114830,0.0,60,17.5,0.0,17.5,150.5
8034091651201093074,0.0,60,9.5,0.0,9.5,158.5
8830646681507641043,0.0,60,17.5,0.0,17.5,150.5
6648674815442941398,0.0,60,9.5,0.0,9.5,158.5
2427809797903528667,0.0,60,17.0,0.0,17.0,151.0
5899508478865183713,0.0,60,9.5,0.0,9.5,158.5
7321171879456218600,0.0,60,17.5,0.0,17.5,150.5
7191833438438506217,0.0,60,17.5,0.0,17.5,150.5
8950986559297867242,0.0,60,21.5,0.0,21.5,146.5
630292852266253805,0.0,60,19.0,0.0,19.0,149.0
1468766257942723822,0.0,60,17.5,0.0,17.5,150.5
785571340548754670,0.0,60,18.5,0.0,18.5,149.5
231622156909387251,0.0,60,15.0,0.0,15.0,153.0
1886094822273762805,0.0,60,21.5,0.0,21.5,146.5
7832102784268113912,0.0,60,7.5,0.0,7.5,160.5
8701353007547646205,0.0,60,15.0,0.0,15.0,153.0
3105861724020993588,0.0,60,23.75,0.0,23.75,144.25
5281145666427062582,0.0,60,16.5,0.0,16.5,151.5
6969747454035510359,0.0,60,16.5,0.0,16.5,151.5
1899279366100923501,0.0,60,16.5,0.0,16.5,151.5
1804061197212089977,0.0,60,16.5,0.0,16.5,151.5
8275569958005849241,0.0,60,5.5,0.0,5.5,162.5
5930701051462602910,0.0,60,16.5,0.0,16.5,151.5
1292451605174320093,0.0,60,16.5,0.0,16.5,151.5
3061344743089708812,0.0,60,17.0,0.0,17.0,151.0
6833038653322117888,0.0,60,25.0,0.0,25.0,143.0
3419360295103124992,0.0,60,25.0,0.0,25.0,143.0
6521240417322624256,0.0,60,21.0,0.0,21.0,147.0
7743149388256822274,0.0,60,6.0,0.0,6.0,162.0
2474232394523989763,0.0,60,21.0,0.0,21.0,147.0
4881106680684957700,0.0,60,21.0,0.0,21.0,147.0
1012919347352044037,0.0,60,15.0,0.0,15.0,153.0
145837327256477189,0.0,60,6.0,0.0,6.0,162.0
7195767967615446277,0.0,60,21.0,0.0,21.0,147.0
4220527106669504775,0.0,60,21.0,0.0,21.0,147.0
535349685582365965,0.0,60,21.0,0.0,21.0,147.0
4071913031448196877,0.0,60,18.0,0.0,18.0,150.0
3472645098144397838,0.0,60,6.0,0.0,6.0,162.0
918312552680666127,0.0,60,21.0,0.0,21.0,147.0
6805172563995831314,0.0,60,21.0,0.0,21.0,147.0
3310907522325817365,0.0,60.0,1.0,0.0,1.0,167.0
6504856692178216213,0.0,60,21.0,0.0,21.0,147.0
5705225634147300631,0.0,60,27.0,0.0,27.0,141.0
4192592653801050907,0.0,60,25.0,0.0,25.0,143.0
6105221702055718430,0.0,60,21.0,0.0,21.0,147.0
3935368429208107039,0.0,60,6.0,0.0,6.0,162.0
7510749072644550687,0.0,60,6.0,0.0,6.0,162.0
7842130704503069985,0.0,60,21.0,0.0,21.0,147.0
4314391475989815076,0.0,60.0,1.0,0.0,1.0,167.0
9206893975383856421,0.0,60,25.0,0.0,25.0,143.0
730310725961419049,0.0,60,6.0,0.0,6.0,162.0
5869112070855963433,0.0,60,21.0,0.0,21.0,147.0
409133169015950892,0.0,60,6.0,0.0,6.0,162.0
2826673752016981039,0.0,60,22.25,0.0,22.25,145.75
9139995366984529201,0.0,60,7.0,0.0,7.0,161.0
2010016103197592114,0.0,60,21.0,0.0,21.0,147.0
4341690153303153971,0.0,60,6.0,0.0,6.0,162.0
1000385412041408565,0.0,60,21.0,0.0,21.0,147.0
6935725210121631030,0.0,60,21.0,0.0,21.0,147.0
6530239491569517622,0.0,60,21.0,0.0,21.0,147.0
6525272832300798520,0.0,60,21.0,0.0,21.0,147.0
8777577477134356283,0.0,60,21.0,0.0,21.0,147.0
8626291202096615487,0.0,60,6.0,0.0,6.0,162.0
8516636064198554687,0.0,60,21.0,0.0,21.0,147.0
5445789544237950528,0.0,60,18.0,0.0,18.0,150.0
4752470915407530305,0.0,60,21.0,0.0,21.0,147.0
7378209180335728706,0.0,60,21.0,0.0,21.0,147.0
1012964275950235204,0.0,60,22.0,0.0,22.0,146.0
1867433872690740549,0.0,60,6.0,0.0,6.0,162.0
690108271816715077,0.0,60,6.0,0.0,6.0,162.0
5333639956568317773,0.0,60,21.0,0.0,21.0,147.0
879096999646055757,0.0,60,21.0,0.0,21.0,147.0
3143884266070621007,0.0,60,21.0,0.0,21.0,147.0
8178431436607011663,0.0,60,6.0,0.0,6.0,162.0
2557363912224593999,0.0,60,21.0,0.0,21.0,147.0
4823461475864726096,0.0,60,21.0,0.0,21.0,147.0
1533903692306113107,0.0,60,21.0,0.0,21.0,147.0
7266777801289640020,0.0,60,9.0,0.0,9.0,159.0
6506901791729319764,0.0,60,21.0,0.0,21.0,147.0
1834569743158088021,0.0,60,21.0,0.0,21.0,147.0
1607751306924154965,0.0,60,21.0,0.0,21.0,147.0
7189634496735049301,0.0,60,21.0,0.0,21.0,147.0
5220781998189897301,0.0,60,6.0,0.0,6.0,162.0
5049675226414734680,0.0,60.0,1.0,0.0,1.0,167.0
6341990502386950746,0.0,60,21.0,0.0,21.0,147.0
5896856080346444123,0.0,60,25.0,0.0,25.0,143.0
1424913054868561500,0.0,60.0,1.0,0.0,1.0,167.0
5097326890788775773,0.0,60,15.0,0.0,15.0,153.0
5853179402261622109,0.0,60,21.0,0.0,21.0,147.0
6836033035108373086,0.0,60,21.0,0.0,21.0,147.0
880853385139353439,0.0,60,6.0,0.0,6.0,162.0
1091310099317588321,0.0,60,15.0,0.0,15.0,153.0
8478471844472110694,0.0,60,21.0,0.0,21.0,147.0
2864389832976385894,0.0,60,21.0,0.0,21.0,147.0
4804353389514556006,0.0,60.0,1.0,0.0,1.0,167.0
6770058516768200550,0.0,60,15.0,0.0,15.0,153.0
4629179940299287656,0.0,60,21.0,0.0,21.0,147.0
2679675312292748904,0.0,60,21.0,0.0,21.0,147.0
7219433323548740203,0.0,60,25.0,0.0,25.0,143.0
2970802493454433645,0.0,60,6.0,0.0,6.0,162.0
2468311787670690415,0.0,60.0,1.0,0.0,1.0,167.0
4928183578496514927,0.0,60,6.0,0.0,6.0,162.0
8208813797060980336,0.0,60,21.0,0.0,21.0,147.0
8176723985765451632,0.0,60,21.0,0.0,21.0,147.0
2046507257744621680,0.0,60,25.0,0.0,25.0,143.0
5756024470287807856,0.0,60,6.0,0.0,6.0,162.0
2821716218327194996,0.0,60,21.0,0.0,21.0,147.0
5658095063472105077,0.0,60,21.0,0.0,21.0,147.0
8070722223338266232,0.0,60,21.0,0.0,21.0,147.0
7146859192891703417,0.0,60,21.0,0.0,21.0,147.0
7049954960452260217,0.0,60,21.0,0.0,21.0,147.0
4761077082816624762,0.0,60,21.0,0.0,21.0,147.0
1439794276449928571,0.0,60,15.0,0.0,15.0,153.0
7145644558278364540,0.0,60,21.0,0.0,21.0,147.0
1298580698756743295,0.0,60,21.0,0.0,21.0,147.0
881972566831413121,0.0,60,21.0,0.0,21.0,147.0
6293807303188591492,0.0,60.0,1.0,0.0,1.0,167.0
602588104481781638,0.0,60,21.0,0.0,21.0,147.0
3512974005350486928,0.0,60,25.0,0.0,25.0,143.0
6562382697232485011,0.0,60,25.0,0.0,25.0,143.0
6514156299283001493,0.0,60,21.0,0.0,21.0,147.0
6412360782936630934,0.0,60,21.0,0.0,21.0,147.0
3430273470154981528,0.0,60,7.0,0.0,7.0,161.0
3805765504593501337,0.0,60.0,1.0,0.0,1.0,167.0
7255490966999885465,0.0,60,6.0,0.0,6.0,162.0
5437996279670629529,0.0,60,21.0,0.0,21.0,147.0
7133584214014582426,0.0,60,21.0,0.0,21.0,147.0
5502445487335379355,0.0,60.0,1.0,0.0,1.0,167.0
1495640109053720220,0.0,60,6.0,0.0,6.0,162.0
7292389554145336221,0.0,60,20.0,0.0,20.0,148.0
8499292315801226911,0.0,60,21.0,0.0,21.0,147.0
171819201025808799,0.0,60,25.0,0.0,25.0,143.0
5570215241536980129,0.0,60,21.0,0.0,21.0,147.0
8551131943681265060,0.0,60,21.0,0.0,21.0,147.0
1442963160772984486,0.0,60,25.0,0.0,25.0,143.0
3135818154875310502,0.0,60,25.0,0.0,25.0,143.0
4003200905466439078,0.0,60,6.0,0.0,6.0,162.0
3200972684084549543,0.0,60.0,1.0,0.0,1.0,167.0
589367131053534376,0.0,60,21.0,0.0,21.0,147.0
3733328457465971628,0.0,60,21.0,0.0,21.0,147.0
598372890256390573,0.0,60,6.0,0.0,6.0,162.0
7532963269333838510,0.0,60.0,1.0,0.0,1.0,167.0
8947746420989097145,0.0,60,21.0,0.0,21.0,147.0
4307011245033810874,0.0,60,21.0,0.0,21.0,147.0
3135795312348222906,0.0,60,7.0,0.0,7.0,161.0
7455091638511909564,0.0,60,6.0,0.0,6.0,162.0
8366349577194256830,0.0,60,21.0,0.0,21.0,147.0
6344665997186662591,0.0,60,6.0,0.0,6.0,162.0
2964897505220625860,0.0,60.0,1.0,0.0,1.0,167.0
3182799153904908999,0.0,60,18.0,0.0,18.0,150.0
5683952737822362825,0.0,60,21.0,0.0,21.0,147.0
7660544698836429514,0.0,60,9.0,0.0,9.0,159.0
6087886175480507340,0.0,60,25.0,0.0,25.0,143.0
4501749638515647951,0.0,60,21.0,0.0,21.0,147.0
7518522863389337808,0.0,60,21.0,0.0,21.0,147.0
7946790431636627927,0.0,60,21.0,0.0,21.0,147.0
6447334345695462104,0.0,60,21.0,0.0,21.0,147.0
3240991385763141593,0.0,60,21.0,0.0,21.0,147.0
5736528995066171610,0.0,60,21.0,0.0,21.0,147.0
2872044828601230301,0.0,60,21.0,0.0,21.0,147.0
696335722279295710,0.0,60,21.0,0.0,21.0,147.0
856719627986319071,0.0,60,21.0,0.0,21.0,147.0
4961555008481144290,0.0,60,22.5,0.0,22.5,145.5
1632345563568680930,0.0,60,21.0,0.0,21.0,147.0
1523495559941338850,0.0,60,21.0,0.0,21.0,147.0
6995167522817980132,0.0,60,6.0,0.0,6.0,162.0
2150825600306802918,0.0,60,21.0,0.0,21.0,147.0
6001288836701426664,0.0,60,6.0,0.0,6.0,162.0
8335212486396042472,0.0,60.0,1.0,0.0,1.0,167.0
4235754094471379434,0.0,60,6.0,0.0,6.0,162.0
808938633227012075,0.0,60,21.0,0.0,21.0,147.0
7359316090119129836,0.0,60,21.0,0.0,21.0,147.0
3425404453148971758,0.0,60,15.0,0.0,15.0,153.0
8949108150312103921,0.0,60,29.0,0.0,29.0,139.0
7767453872961789940,0.0,60,21.0,0.0,21.0,147.0
1648124927077800949,0.0,60,6.0,0.0,6.0,162.0
7361102123552834037,0.0,60,21.0,0.0,21.0,147.0
3698023975922519548,0.0,60,18.0,0.0,18.0,150.0
426390918794091260,0.0,60,6.0,0.0,6.0,162.0
2088770151390257149,0.0,60,21.0,0.0,21.0,147.0
8931114819354217726,0.0,60,21.0,0.0,21.0,147.0
2799412755942795518,0.0,60,21.0,0.0,21.0,147.0
7700782639388559644,0.0,60,1.0166666666666666,0.0,1.0166666666666666,166.98333333333332
7872057805038703923,0.0,60,1.0166666666666666,0.0,1.0166666666666666,166.98333333333332
5891269432564446188,0.0,60,1.0166666666666666,0.0,1.0166666666666666,166.98333333333332
8447792197857013998,0.0,60,1.0166666666666666,0.0,1.0166666666666666,166.98333333333332
7433733351522940168,0.0,60,21.583333333333332,0.0,21.583333333333332,146.41666666666666
2569354530863633310,0.0,60,21.583333333333332,0.0,21.583333333333332,146.41666666666666
6994872969501339844,0.0,60,24.833333333333332,0.0,24.833333333333332,143.16666666666666
8083411981090862868,0.0,60,24.75,0.0,24.75,143.25
4359031340216952857,0.0,60,24.75,0.0,24.75,143.25
2434976418033327140,0.0,60,24.75,0.0,24.75,143.25
6611267965450153004,0.0,60,24.75,0.0,24.75,143.25
3517772033894270017,0.0,60,24.75,0.0,24.75,143.25
7171229454434294879,0.0,60,24.75,0.0,24.75,143.25
9216695233285778795,0.0,60,27.25,0.0,27.25,140.75
400616917847252076,0.0,60,24.75,0.0,24.75,143.25
6593790999455847544,0.0,60,24.75,0.0,24.75,143.25
8002716975111755681,0.0,60,24.75,0.0,24.75,143.25
6327459314678320803,0.0,60,27.25,0.0,27.25,140.75
2933965402941291949,0.0,60,27.25,0.0,27.25,140.75
2670800031826856367,0.0,60,24.75,0.0,24.75,143.25
7267866083992449972,0.0,60,24.75,0.0,24.75,143.25
5408036698624664791,0.0,60,24.75,0.0,24.75,143.25
1284453131547769319,0.0,60,24.75,0.0,24.75,143.25
4794524415781198065,0.0,60,24.75,0.0,24.75,143.25
4248642040718162168,0.0,60,6.5,0.0,6.5,161.5
9156973197052489984,0.0,60,25.5,0.0,25.5,142.5
6289246475327161600,0.0,60,28.5,0.0,28.5,139.5
3705544321541308930,0.0,60,24.5,0.0,24.5,143.5
1783922507691820804,0.0,60,24.5,0.0,24.5,143.5
8366194103798759948,0.0,60,24.5,0.0,24.5,143.5
3992939441897731087,0.0,60,24.5,0.0,24.5,143.5
4296793967686199323,0.0,60,28.5,0.0,28.5,139.5
5794328187938787619,0.0,60,25.5,0.0,25.5,142.5
65764590187494692,0.0,60,24.5,0.0,24.5,143.5
3705130235836966700,0.0,60,28.5,0.0,28.5,139.5
2060268578617954105,0.0,60,24.5,0.0,24.5,143.5
5862424325229086027,0.0,60,24.5,0.0,24.5,143.5
8888649652955251789,0.0,60,25.5,0.0,25.5,142.5
5414311746658143054,0.0,60,28.5,0.0,28.5,139.5
8926338886802512220,0.0,60,24.5,0.0,24.5,143.5
8042967887585774432,0.0,60,25.5,0.0,25.5,142.5
4541429140843463778,0.0,60,24.5,0.0,24.5,143.5
8347424541005717606,0.0,60,24.5,0.0,24.5,143.5
3927330010262357354,0.0,60,24.5,0.0,24.5,143.5
189887911053525869,0.0,60,24.5,0.0,24.5,143.5
5739453570641890165,0.0,60,25.5,0.0,25.5,142.5
4883424452075768181,0.0,60,24.5,0.0,24.5,143.5
1620079687201760374,0.0,60,24.5,0.0,24.5,143.5
7779003676516805752,0.0,60,25.5,0.0,25.5,142.5
1712478022989201531,0.0,60,25.5,0.0,25.5,142.5
2979124523438714236,0.0,60,24.5,0.0,24.5,143.5
2923344161702449024,60.0,60,32.72677756833333,0.0,32.72677756833333,135.27322243166668
4572534727029866113,0.0,60,7.0,0.0,7.0,161.0
4102077923959457684,0.0,60,24.5,0.0,24.5,143.5
1396268453199363487,0.0,60,28.5,0.0,28.5,139.5
3494132222273546665,0.0,60,24.5,0.0,24.5,143.5
3135255442049860779,0.0,60,25.5,0.0,25.5,142.5
7510944482437182123,0.0,60,24.5,0.0,24.5,143.5
1591100392970671551,0.0,60,25.5,0.0,25.5,142.5
5505270212611168451,0.0,60,25.5,0.0,25.5,142.5
3549973127811589059,0.0,60,25.5,0.0,25.5,142.5
970317685715873732,0.0,60,24.5,0.0,24.5,143.5
5117730931847861959,0.0,60,24.5,0.0,24.5,143.5
497991230763588302,0.0,60,24.5,0.0,24.5,143.5
7064982264177258193,0.0,60,25.5,0.0,25.5,142.5
3016162291675380698,0.0,60,25.5,0.0,25.5,142.5
8290938039720934362,0.0,60,25.5,0.0,25.5,142.5
5108980723963467503,0.0,60,24.5,0.0,24.5,143.5
1147446598188868848,0.0,60,28.5,0.0,28.5,139.5
9048132687484727281,0.0,60,10.5,0.0,10.5,157.5
894497439509179890,0.0,60,25.5,0.0,25.5,142.5
1805558922333895671,0.0,60,24.5,0.0,24.5,143.5
4944536771765996026,0.0,60,24.5,0.0,24.5,143.5
932490204728169468,0.0,60,28.5,0.0,28.5,139.5
4614959244357261567,0.0,60,25.5,0.0,25.5,142.5
2529483453655443976,0.0,60,26.25,0.0,26.25,141.75
8740897568277048640,0.0,60,26.25,0.0,26.25,141.75
1341466793680053579,0.0,60,26.25,0.0,26.25,141.75
3399478246499014317,0.0,60,26.25,0.0,26.25,141.75
6937712955040578760,0.0,60,26.25,0.0,26.25,141.75
8406294444492805839,0.0,60,26.25,0.0,26.25,141.75
5907584646518708736,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
4169529855775714048,0.0,60,30.0,0.0,30.0,138.0
176727949560886529,120.0,60,30.70355513666667,0.0,30.70355513666667,137.29644486333333
6149329214616253955,0.0,60,28.0,0.0,28.0,140.0
2311272071941344516,0.0,60,30.0,0.0,30.0,138.0
5501223155082294021,0.0,60,28.0,0.0,28.0,140.0
2873873834630969098,120.0,60,41.453555136666665,0.0,41.453555136666665,126.54644486333333
3595154674145356045,0.0,60,28.0,0.0,28.0,140.0
3424839448005428238,0.0,60,30.0,0.0,30.0,138.0
8775179075535049751,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
544421500538284823,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
5850164582268706840,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
1568938491008399136,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
2582708219038444833,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
8773807999464794658,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
8728432988415857445,0.0,60,30.0,0.0,30.0,138.0
5541693493768689964,0.0,60,30.0,0.0,30.0,138.0
17985349924445228,0.0,60,30.0,0.0,30.0,138.0
4052255844660493870,0.0,60,28.0,0.0,28.0,140.0
5037819767382926638,0.0,60,28.0,0.0,28.0,140.0
8284419975823451193,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
4911531977726625597,0.0,60,30.0,0.0,30.0,138.0
8318996338702259780,0.0,60,28.0,0.0,28.0,140.0
3345190510668585029,0.0,60,30.0,0.0,30.0,138.0
7124899807841885520,0.0,60,30.0,0.0,30.0,138.0
2095901591136949592,0.0,60,30.0,0.0,30.0,138.0
2154654200389136730,0.0,60,30.0,0.0,30.0,138.0
1631016403623179868,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
7337410678622887261,0.0,60,28.0,0.0,28.0,140.0
2254345540888774754,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
1043933350899013734,0.0,60,28.0,0.0,28.0,140.0
797066502652274794,0.0,60,28.0,0.0,28.0,140.0
7291301740826303595,0.0,60,28.0,0.0,28.0,140.0
9040183329277140587,0.0,60,24.0,0.0,24.0,144.0
5089459886646525552,0.0,60,30.0,0.0,30.0,138.0
1268138330032288113,0.0,60,28.0,0.0,28.0,140.0
9216612860263478135,0.0,60,24.0,0.0,24.0,144.0
4294796976390641784,120.0,60,41.453555136666665,0.0,41.453555136666665,126.54644486333333
4378492065940312953,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
8658253899102958714,0.0,60,28.0,0.0,28.0,140.0
9036767735074774918,0.0,60,30.0,0.0,30.0,138.0
6272655170827382151,0.0,60,28.0,0.0,28.0,140.0
8031154764882915465,0.0,60,30.0,0.0,30.0,138.0
2994022963734577033,0.0,60,28.0,0.0,28.0,140.0
6958482611662177421,0.0,60,28.0,0.0,28.0,140.0
612604947512311950,0.0,60,28.0,0.0,28.0,140.0
4639535871264109200,0.0,60,30.0,0.0,30.0,138.0
7707528008225066648,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
2645936215496927641,0.0,60,28.0,0.0,28.0,140.0
2119174631289855900,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
511384453089102749,0.0,60,28.0,0.0,28.0,140.0
3117861948621436320,0.0,60,24.0,0.0,24.0,144.0
8341388353245521057,0.0,60,28.0,0.0,28.0,140.0
3636679415424536226,180.0,60,32.680332705,0.0,32.680332705,135.319667295
2603208997901235365,120.0,60,51.453555136666665,0.0,51.453555136666665,116.54644486333333
8493329891106339753,0.0,60,28.0,0.0,28.0,140.0
9160402043498853038,0.0,60,28.0,0.0,28.0,140.0
8156012280066976692,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
2567728765809290933,0.0,60,30.0,0.0,30.0,138.0
6135054127582734520,0.0,60,24.0,0.0,24.0,144.0
6237633587509522874,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
5094149560578565821,0.0,60,24.0,0.0,24.0,144.0
3354046570648126399,0.0,60,30.0,0.0,30.0,138.0
3299256654732780746,0.0,60,30.0,0.0,30.0,138.0
4385931885221086411,0.0,60,24.0,0.0,24.0,144.0
8963976788055082960,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
7948639756958513365,0.0,60,28.0,0.0,28.0,140.0
2993668851137155800,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
1137297385488639192,0.0,60,28.0,0.0,28.0,140.0
1351560598274283486,0.0,60,24.0,0.0,24.0,144.0
7963494200295205087,0.0,60,30.0,0.0,30.0,138.0
994771519055946466,0.0,60,28.0,0.0,28.0,140.0
4392262532304212457,120.0,60,30.45355513666667,0.0,30.45355513666667,137.54644486333333
7560763264970675952,0.0,60,30.0,0.0,30.0,138.0
9000339734938911730,0.0,60,24.0,0.0,24.0,144.0
7363622862953457917,0.0,60,28.0,0.0,28.0,140.0
2994760733762859774,0.0,60,30.0,0.0,30.0,138.0
7669040490108017952,120.0,60,43.203555136666665,0.0,43.203555136666665,124.79644486333333
7062408332581606161,0.0,60,30.333333333333332,0.0,30.333333333333332,137.66666666666666
8583356151669750614,0.0,60,32.333333333333336,0.0,32.333333333333336,135.66666666666666
8172150921624109830,0.0,60,33.5,0.0,33.5,134.5
8085991105980308758,0.0,60,33.5,0.0,33.5,134.5
3951070117434673436,0.0,60,33.5,0.0,33.5,134.5
5626806583354496807,0.0,60,33.5,0.0,33.5,134.5
14964749219696430,0.0,60,31.5,0.0,31.5,136.5
3183196138242471476,0.0,60,33.5,0.0,33.5,134.5
3671113935005200698,0.0,60,33.5,0.0,33.5,134.5
1997623176292695616,0.0,60,33.5,0.0,33.5,134.5
5331798899959745861,0.0,60,33.5,0.0,33.5,134.5
3456322877560445253,0.0,60,31.5,0.0,31.5,136.5
1251288768714057829,0.0,60,31.5,0.0,31.5,136.5
290924358670002028,0.0,60,33.5,0.0,33.5,134.5
2087045579949790584,0.0,60,33.5,0.0,33.5,134.5
3394911706630486395,0.0,60,33.5,0.0,33.5,134.5
3193484088451168636,0.0,60,33.5,0.0,33.5,134.5
5762237981510954390,0.0,60,31.5,0.0,31.5,136.5
629686913283617444,0.0,60,33.5,0.0,33.5,134.5
8234537213279740594,0.0,60,33.5,0.0,33.5,134.5
4791340283515252916,0.0,60,33.5,0.0,33.5,134.5
4273565860006284214,0.0,60,33.5,0.0,33.5,134.5
7008080169644957367,0.0,60,33.5,0.0,33.5,134.5
8682660072829649336,0.0,60,33.5,0.0,33.5,134.5
2172883037343786176,0.0,60,31.5,0.0,31.5,136.5
2389769017763591365,0.0,60,33.5,0.0,33.5,134.5
7147073759242421457,0.0,60,31.5,0.0,31.5,136.5
1910880161866595801,0.0,60,33.5,0.0,33.5,134.5
4750355509645542875,0.0,60,33.5,0.0,33.5,134.5
6286820251557686759,0.0,60,33.5,0.0,33.5,134.5
168365839720755693,0.0,60,33.5,0.0,33.5,134.5
8946661276056552441,0.0,60,33.5,0.0,33.5,134.5
2071941973789996796,0.0,60,33.5,0.0,33.5,134.5
3312388457423306494,0.0,30.0,0.5,0.0,0.5,167.5
4973910068302269952,0.0,60,35.25,0.0,35.25,132.75
943977820021625093,0.0,60,35.25,0.0,35.25,132.75
7033610846661247760,0.0,60,35.25,0.0,35.25,132.75
3231172301955933969,0.0,60,35.25,0.0,35.25,132.75
6740084287121999126,0.0,60,33.25,0.0,33.25,134.75
83689976843066398,0.0,60,33.25,0.0,33.25,134.75
4220949534225371423,0.0,60,35.25,0.0,35.25,132.75
8130301687323735599,0.0,60,35.25,0.0,35.25,132.75
2237028398849750600,0.0,60,35.25,0.0,35.25,132.75
22400430932457551,0.0,60,35.25,0.0,35.25,132.75
4457093454605721682,0.0,60,35.25,0.0,35.25,132.75
3414961633047476818,0.0,60,35.25,0.0,35.25,132.75
3069871054095098458,0.0,60,33.25,0.0,33.25,134.75
6616551295023333741,0.0,60,35.25,0.0,35.25,132.75
2714672221288097391,0.0,60,33.25,0.0,33.25,134.75
7296170746521666164,0.0,60,35.25,0.0,35.25,132.75
8615970441262031223,0.0,60,35.25,0.0,35.25,132.75
8356740298743320957,0.0,60,35.25,0.0,35.25,132.75
4430370444829587327,0.0,60,35.25,0.0,35.25,132.75
6110924444519690881,0.0,60,35.25,0.0,35.25,132.75
6885256906277200009,0.0,60,35.25,0.0,35.25,132.75
3267803726603107210,0.0,60,35.25,0.0,35.25,132.75
5294595879709535120,0.0,60,33.25,0.0,33.25,134.75
79610494098791827,0.0,60,35.25,0.0,35.25,132.75
6855163725384841107,0.0,60,35.25,0.0,35.25,132.75
992865531087057827,0.0,60,35.25,0.0,35.25,132.75
3716472169061358503,0.0,60,35.25,0.0,35.25,132.75
5469025753830301868,0.0,60,35.25,0.0,35.25,132.75
8133305591326218415,0.0,60,33.25,0.0,33.25,134.75
3552151781177443011,0.0,60,35.25,0.0,35.25,132.75
2325421978944839371,0.0,60,35.25,0.0,35.25,132.75
382969169117187539,0.0,60,35.25,0.0,35.25,132.75
9200077896172924115,0.0,60,33.25,0.0,33.25,134.75
7651829624924720340,0.0,60,35.25,0.0,35.25,132.75
864201814553742806,0.0,60,35.25,0.0,35.25,132.75
4031771205466256346,0.0,60,35.25,0.0,35.25,132.75
3520520868285375708,0.0,60,35.25,0.0,35.25,132.75
6776660075252450013,0.0,60,35.25,0.0,35.25,132.75
1375841031653578977,0.0,60,35.25,0.0,35.25,132.75
6929197680265052642,0.0,60,35.25,0.0,35.25,132.75
2510833931154296295,0.0,60,35.25,0.0,35.25,132.75
2783264314630851304,0.0,60,35.25,0.0,35.25,132.75
